  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
  0.79999  0.99990  0.0000000
